tag,replica,regimen,loc,fracTrolls,lambda,rangoFinal,stdFinal,medianFinal,meanFinal,propNeg,medianNorm,NDI,P2,P4,resid,tconv
n300_trolls90_fuerte_altoPR_lam0.65,27,fuerte,altoPR,0.3,0.65,1.18953685940429,0.425364000658346,-0.1640918631123,-0.367668219096334,0.80952380952381,-0.0852234125219799,108.817100311065,0.315511337279356,114.556042161587,4.47457070812396e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,28,fuerte,altoPR,0.3,0.65,1.18055882933595,0.431085013102674,-0.147065065913192,-0.359356930427951,0.776190476190476,-0.0772670362244628,111.589205760051,0.314352244339926,114.087604620479,5.82718342675981e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,29,fuerte,altoPR,0.3,0.65,1.18738016087692,0.431237914969086,-0.147190435817105,-0.357507213171188,0.757142857142857,-0.0823219442271705,112.402480768936,0.313157659645291,113.314501957824,5.78713821280941e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,30,fuerte,altoPR,0.3,0.65,1.17024923018711,0.427073437052979,-0.150715143297767,-0.365148208285951,0.8,-0.0855740507417825,112.029055497961,0.315116962248564,114.402401294754,4.62939141619191e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,31,fuerte,altoPR,0.3,0.65,1.18632756837232,0.43156875820479,-0.133560948551967,-0.358401655453694,0.733333333333333,-0.0783113865068211,113.449599893061,0.314082501046845,112.98243171208,4.86837371549767e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,32,fuerte,altoPR,0.3,0.65,1.16262206057091,0.428573344603783,-0.160784522407247,-0.362797165766515,0.776190476190476,-0.088894078758729,112.126003113901,0.31468464482074,114.668836428054,4.66389044856408e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,33,fuerte,altoPR,0.3,0.65,1.22460647099761,0.430151080743021,-0.144010060412998,-0.359962120133961,0.785714285714286,-0.090167953343402,112.843192348952,0.313985913688177,113.752748539239,5.56720553657186e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,34,fuerte,altoPR,0.3,0.65,1.24307330276443,0.432537282461701,-0.156735429385175,-0.357951025325832,0.742857142857143,-0.0823281504658002,112.155769977441,0.314593808915437,114.480008801098,5.86166445770697e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,35,fuerte,altoPR,0.3,0.65,1.13018114897039,0.419557416644149,-0.1591775509337,-0.376294344379396,0.823809523809524,-0.0996736978679575,109.602359737818,0.317039098053495,116.00704801232,4.18457661896521e-07,17
n300_trolls90_fuerte_altoPR_lam0.65,36,fuerte,altoPR,0.3,0.65,1.20955053575732,0.435678492325901,-0.143534739254658,-0.354010640634313,0.728571428571429,-0.069861321014708,114.565539464334,0.314506563195436,114.001149615437,5.73789707025707e-07,17
